"","ID","DATE","ELEMENT","VALUE","MFLAG","QFLAG","SFLAG","NAME","LONGITUDE","LATITUDE","ELEVATION","elevation","tmax_normal_annual","vpdmax_normal_annual","tdmean_normal_annual","tmean_normal_annual","tmin_normal_annual","vpdmin_normal_annual","ppt_normal_annual","slope","aspect","ppt_2021_02","ppt_2021_03","CV_GAM_MODEL","CV_GAM_RASTER_PREDS","CV_GAM_SNODAS_UA_50_50","CV_GAM_SNODAS_50_50","CV_GAM_SNODAS_60_40","CV_GAM_SNODAS_70_30","CV_GAM_SNODAS_80_20","CV_GAM_SNODAS_90_10","CV_GAM_SNODAS_100","SNODAS_VALUE"
"1214612","USS0012J09S",2013-04-01,"WESD",320," "," ","T","Dry Fork",-112.17,40.57,0,2216,12.7600002288818,11.9399995803833,-2.83999991416931,6.59000015258789,0.419999986886978,2.6800000667572,837.080017089844,9.71622487867967,19.967838244726,101.568199157715,69.0783996582031,170.652737176124,154.618043646576,NA,171.342585659672,171.011102791607,170.679619923541,170.348137055476,170.01665418741,169.685171319345,173
"1230949","USS0012K01S",2013-04-01,"WESD",121.9," "," ","T","Vernon Creek",-112.41,39.94,0,2159,13.6999998092651,14,-3.65000009536743,7.63000011444092,1.54999995231628,3.28999996185303,626.210021972656,4.63514412495836,29.4657738926665,59.108097076416,66.0580978393555,54.4758985592976,80.4104503473107,NA,101.998384263628,101.998061116354,101.997737969079,101.997414821805,101.99709167453,101.996768527256,102
"1235444","USS0012K02S",2013-04-01,"WESD",22.9," "," ","T","Oak Creek",-112.33,39.35,0,1699,17.6900005340576,18.6299991607666,-2.49000000953674,10.1000003814697,2.5,3.75,335.559997558594,4.34904763475186,351.014793927082,27.0539989471436,49.7929992675781,41.5137714367756,24.3746627638678,NA,0.00739600352071987,0.00887520422486384,0.0103544049290078,0.0118336056331518,0.0133128063372958,0.0147920070414397,0
"1251409","USS0012L04S",2013-04-01,"WESD",226.1," "," ","T","Box Creek",-112.02,38.51,0,2990,10.1099996566772,10.5,-7.1100001335144,3.86999988555908,-2.38000011444092,2.58999991416931,697.380004882812,3.22107257228089,163.569034462601,72.0634994506836,53.4351005554199,249.192221573315,223.268773861326,NA,233.74694222032,233.496330664384,233.245719108448,232.995107552512,232.744495996576,232.49388444064,235
"1255873","USS0012L05S",2013-04-01,"WESD",127," "," ","T","Squaw Springs",-112.01,38.5,0,2902,10.7399997711182,10.9300003051758,-6.30999994277954,4.59000015258789,-1.55999994277954,2.49000000953674,678.289978027344,4.47489720213014,156.641156059436,72.0634994506836,53.4351005554199,217.943040572195,221.147936474597,NA,184.571753387109,185.286104064531,186.000454741953,186.714805419374,187.429156096796,188.143506774218,181
"1271466","USS0012L06S",2013-04-01,"WESD",287," "," ","T","Kimberly Mine",-112.39,38.48,0,2810,11.2399997711182,11.3299999237061,-6.32000017166138,4.78999996185303,-1.6599999666214,2.67000007629395,890.619995117188,11.2162683453706,324.123702985773,85.5974960327148,84.5018005371094,352.045316791093,324.399759887511,NA,366.460005662949,366.152006795539,365.844007928129,365.536009060719,365.228010193309,364.920011325898,368
"1287741","USS0012L07S",2013-04-01,"WESD",381," "," ","T","Big Flat",-112.36,38.3,0,3146,8.55000019073486,9.36999988555908,-7.86999988555908,2.51999998092651,-3.51999998092651,2.25,862.809997558594,5.98660258488345,283.107105285724,116.113395690918,112.369697570801,386.479784133233,366.063727461368,NA,363.265537633786,363.318645160543,363.371752687301,363.424860214058,363.477967740815,363.531075267572,363
"1303334","USS0012L12S",2013-04-01,"WESD",312.4," "," ","T","Merchant Valley",-112.44,38.3,0,2652,12.4399995803833,12.9899997711182,-7.13000011444092,4.36999988555908,-3.71000003814697,2.48000001907349,741.869995117188,4.87798828052245,143.044074714254,94.8209991455078,87.8382949829102,211.497291922709,189.560634791934,NA,262.650450253302,261.780540303962,260.910630354622,260.040720405283,259.170810455943,258.300900506603,267
"1317284","USS0012L15S",2013-04-01,"WESD",487.7," "," ","T","Pine Creek",-112.25,38.88,0,2705,10.789999961853,10.7600002288818,-5.90000009536743,5,-0.800000011920929,3.30999994277954,812.340026855469,6.98326839447254,351.194681632549,83.2733993530273,79.4882965087891,291.551509322842,294.204424460528,NA,359.895290610002,359.874348732003,359.853406854003,359.832464976004,359.811523098004,359.790581220005,360
"1322833","USS0012L20S",2013-04-01,"WESD",289.6," "," ","T","Jones Corral",-112.17,38.07,0,3003,9.89000034332275,10.3900003433228,-7.1100001335144,3.58999991416931,-2.72000002861023,2.25,680.659973144531,3.54809696702732,4.87964734579263,45.9511985778809,66.222900390625,210.931333053144,239.195082069649,NA,259.540107893255,259.448129471906,259.356151050557,259.264172629208,259.172194207859,259.08021578651,260
"1338426","USS0012M03S",2013-04-01,"WESD",137.2," "," ","T","Webster Flat",-112.9,37.58,0,2743,11.0799999237061,11.0500001907349,-5.44000005722046,5.05999994277954,-0.97000002861023,2.55999994277954,780.309997558594,5.01154470198763,315.37290405088,51.6522979736328,56.7056999206543,294.450682862956,285.564634449118,NA,173.679403310091,180.815283972109,187.951164634128,195.087045296146,202.222925958164,209.358806620182,138
"1354050","USS0012M05S",2013-04-01,"WESD",0," "," ","T","Harris Flat",-112.58,37.49,0,2380,14.0699996948242,14.8299999237061,-5.73000001907349,5.92000007629395,-2.24000000953674,2.49000000953674,529.700012207031,0.598081956082636,188.737768483677,19.2537002563477,35.0326995849609,108.041050594723,118.400755403381,NA,19.6121090692728,23.5345308831273,27.4569526969819,31.3793745108365,35.301796324691,39.2242181385456,0
"1367504","USS0012M06S",2013-04-01,"WESD",0," "," ","T","Long Valley Jct",-112.51,37.49,0,2279,14.9099998474121,15.460000038147,-5.25,6.92999982833862,-1.05999994277954,2.78999996185303,512.919982910156,2.3364626677385,128.984128741271,15.4487991333008,33.7028999328613,74.5478561618878,87.6217027302649,NA,12.4174795211016,14.900975425322,17.3844713295423,19.8679672337626,22.3514631379829,24.8349590422032,0
"1374138","USS0012M11S",2013-04-01,"WESD",248.9," "," ","T","Yankee Reservoir",-112.78,37.75,0,2553,12.6499996185303,12.9200000762939,-5.67000007629395,5.3600001335144,-1.92999994754791,2.54999995231628,678.179992675781,9.1744114200899,292.152513306317,47.9407005310059,53.263298034668,168.555134286021,108.969898588424,NA,120.281398756444,119.937678507733,119.593958259022,119.25023801031,118.906517761599,118.562797512888,122
"1389731","USS0012M13S",2013-04-01,"WESD",236.2," "," ","T","Castle Valley",-112.74,37.66,0,2898,10.1700000762939,10.3000001907349,-6.09999990463257,3.4300000667572,-3.3199999332428,2.05999994277954,667.140014648438,2.02499271320834,93.6726618639357,44.8334007263184,58.3622970581055,201.843635984272,202.172838463928,NA,284.004452069217,279.405342483061,274.806232896904,270.207123310748,265.608013724591,261.008904138435,307
"1393792","USS0012M14S",2013-04-01,"WESD",454.7," "," ","T","Brian Head",-112.86,37.68,0,2971,9.14000034332275,9.76000022888184,-7.1399998664856,3.09999990463257,-2.95000004768372,1.79999995231628,877.659973144531,6.71445911887415,245.903614099266,68.2220001220703,71.3056945800781,356.518544769492,270.744875832699,NA,336.010816957285,332.612980348743,329.2151437402,325.817307131657,322.419470523114,319.021633914571,353
"1412640","USS0012M23S",2013-04-01,"WESD",495.3," "," ","T","Midway Valley",-112.84,37.57,0,3036,8.77999973297119,9.38000011444092,-6.82999992370605,2.86999988555908,-3.03999996185303,1.61000001430511,905.690002441406,0.53521997388831,225.54025203458,49.4127006530762,55.4953994750977,342.010277970375,328.648065022302,NA,448.689775123107,441.627730147729,434.56568517235,427.503640196972,420.441595221593,413.379550246215,484
"1423025","USS0012M26S",2013-04-01,"WESD",20.3," "," ","T","Agua Canyon",-112.27,37.52,0,2583,12.8299999237061,12.9399995803833,-6.05000019073486,5.51000022888184,-1.82000005245209,2.91000008583069,605.070007324219,3.26484034198994,283.261758527784,20.8239002227783,45.5608978271484,148.965903552432,183.133730340445,NA,39.4892208418391,40.7870650102069,42.0849091785747,43.3827533469425,44.6805975153103,45.9784416836781,33
"1427489","USS0013H05S",2013-04-01,"WESD",533.4," "," ","T","George Creek",-113.41,41.92,0,2728,7.82999992370605,8.22999954223633,-6.96999979019165,2.83999991416931,-2.16000008583069,2.67000007629395,1171.5400390625,4.13136778214931,0.80480799984099,194.114990234375,61.4496994018555,533.910075666838,423.490829046061,NA,508,508,508,508,508,508,508
"1443082","USS0013M02S",2013-04-01,"WESD",0," "," ","T","Long Flat",-113.4,37.51,0,2457,13.2200002670288,12.9700002670288,-4.76000022888184,6.8899998664856,0.560000002384186,2.67000007629395,595.5,2.90604772788548,78.8524870379549,34.6950988769531,75.9520950317383,100.528105926384,110.54136514082,NA,7.96616162963212,9.55939395555855,11.152626281485,12.7458586074114,14.3390909333378,15.9323232592642,0
"1456815","USS0013M04S",2013-04-01,"WESD",0," "," ","T","Little Grassy",-113.85,37.49,0,1902,16.6200008392334,16.7000007629395,-3.75999999046326,9.97999954223633,3.33999991416931,3.70000004768372,591.059997558594,1.54414031495644,333.065669181368,16.3144989013672,43.3589973449707,76.5699594186139,0,NA,0,0,0,0,0,0,0
"1473059","USS0013M05S",2013-04-01,"WESD",342.9," "," ","T","Kolob",-113.05,37.53,0,2796,10.6599998474121,11.0200004577637,-6.73000001907349,4.73999977111816,-1.17999994754791,2.35999989509583,857.109985351562,3.5935300689077,95.5187032977784,59.4457969665527,71.7574005126953,293.239316207312,263.644166802032,NA,369.537242207726,366.644690649272,363.752139090817,360.859587532362,357.967035973908,355.074484415453,384
"1479755","USS0013M06S",2013-04-01,"WESD",0," "," ","T","Gutz Peak",-113.94,37.5,0,2132,14.4099998474121,13.8500003814697,-4.17000007629395,8.60000038146973,2.78999996185303,4.30000019073486,719.25,1.56200830325298,4.67048892436668,15.2491998672485,55.8588981628418,110.229328355363,55.9750958398495,NA,0,0,0,0,0,0,0
"1486451","USS0013M07S",2013-04-01,"WESD",203.2," "," ","T","Gardner Peak",-113.46,37.4,0,2564,12.3599996566772,11.9399995803833,-5.23000001907349,6.55000019073486,0.730000019073486,3.13000011444092,688.820007324219,9.18439602698593,317.014184249856,32.3004989624023,73.7807006835938,188.063818700823,181.935453529303,NA,141,141,141,141,141,141,141
"25111","US1UTGR0009",2014-04-01,"WESD",0," "," ","N","CASTLE VALLEY 0.6 W",-109.4104,38.6331,0,1450,20.2600002288818,22.0599994659424,-1.96000003814697,12.5100002288818,4.76000022888184,4.86999988555908,285.269989013672,6.00455224333504,35.8013310723906,20.7920989990234,37.7160987854004,0,0,NA,0,0,0,0,0,0,0
"50190","US1UTSL0041",2014-04-01,"WESD",0," "," ","N","SALT LAKE CITY 2.1 SE",-111.8677,40.7447,0,1301,17.7900009155273,17.6700000762939,0.810000002384186,11.5600004196167,5.32000017166138,3.65000009536743,421.049987792969,2.28971322915317,257.459198799592,53.0769004821777,28.0783996582031,8.995912130471,0,NA,0,0,0,0,0,0,0
"62342","US1UTWB0018",2014-04-01,"WESD",0," "," ","N","NORTH OGDEN 1.2 S",-111.958,41.2939,0,1351,16.8700008392334,16.8199996948242,-0.439999997615814,10.2399997711182,3.59999990463257,3.21000003814697,527.340026855469,1.30188801529399,250.597827208835,68.9327011108398,23.7790985107422,29.1893757752404,0,NA,0,0,0,0,0,0,0
"84538","USS0009J01S",2014-04-01,"WESD",182.9," "," ","T","King's Cabin",-109.54,40.72,0,2747,9.92000007629395,10.1000003814697,-6.69000005722046,2.34999990463257,-5.23000001907349,1.16999995708466,671.659973144531,4.78612435679289,87.9330736332216,27.7395992279053,98.5160980224609,126.19124650524,124.481402366208,NA,154.391131007316,154.06935720878,153.747583410243,153.425809611706,153.10403581317,152.782262014633,156
"100875","USS0009J05S",2014-04-01,"WESD",243.8," "," ","T","Mosby Mtn.",-109.89,40.61,0,2940,9,9.51000022888184,-7.94000005722046,1.80999994277954,-5.3899998664856,1.72000002861023,741.030029296875,1.89678728327232,118.85039185745,22.4615993499756,81.2182006835938,242.633798812041,245.676344842906,NA,503.502203319717,500.202643983661,496.903084647604,493.603525311548,490.303965975491,487.004406639434,520
"114608","USS0009J08S",2014-04-01,"WESD",188," "," ","T","Hickerson Park",-109.96,40.91,0,2781,10.2200002670288,10.4499998092651,-7.05000019073486,2.20000004768372,-5.82000017166138,1.21000003814697,548.580017089844,3.48667252307866,160.692760555936,29.0303993225098,87.3628005981445,183.378101172707,136.857294087881,NA,236.072325157584,233.286790189101,230.501255220618,227.715720252135,224.930185283651,222.144650315168,250
"130945","USS0009J16S",2014-04-01,"WESD",175.3," "," ","T","Trout Creek",-109.67,40.74,0,2854,9.28999996185303,9.56999969482422,-7.01999998092651,1.82000005245209,-5.65999984741211,1.17999994754791,697.659973144531,1.48509419801237,267.774829830569,24.4925994873047,90.3390960693359,214.435771098706,210.423832691353,NA,151.691424390025,153.029709268029,154.367994146034,155.706279024039,157.044563902044,158.382848780049,145
"144337","USS0009K01S",2014-04-01,"WESD",109.2," "," ","T","East Willow Creek",-109.53,39.31,0,2595,11.1199998855591,11.0799999237061,-5.78999996185303,4.59999990463257,-1.91999995708466,1.77999997138977,523.950012207031,1.57835380153368,80.2727270697663,14.6694993972778,38.3272972106934,62.1783760485668,75.8542909767391,NA,20.0000122274718,20.0000146729661,20.0000171184605,20.0000195639548,20.0000220094492,20.0000244549436,20
"148026","USS0009L01S",2014-04-01,"WESD",35.6," "," ","T","Lasal Mountain-Lower",-109.29,38.48,0,2648,12.8400001525879,12.2299995422363,-5.48000001907349,6.44000005722046,0.0399999991059303,2.89000010490417,738.320007324219,9.01710757964931,277.425844214593,51.4824981689453,92.2237014770508,129.030703865375,90.5731916500969,NA,246.447261245304,240.736713494365,235.026165743426,229.315617992487,223.605070241548,217.894522490609,275
"163278","USS0009L03S",2014-04-01,"WESD",182.9," "," ","T","Lasal Mountain",-109.27,38.48,0,2849,11.539999961853,10.9399995803833,-6.28000020980835,5.32999992370605,-0.879999995231628,2.69000005722046,834.97998046875,7.48796762321208,301.127208872154,51.4824981689453,92.2237014770508,274.277861721138,210.446056007202,NA,203,203,203,203,203,203,203
"166967","USS0009M01S",2014-04-01,"WESD",254," "," ","T","Buckboard Flat",-109.45,37.87,0,2700,11.1800003051758,9.84000015258789,-4.84000015258789,5.6100001335144,0.0299999993294477,2.66000008583069,721.760009765625,8.40173108829423,60.9488279571641,65.0421981811523,103.261596679688,97.3728047556617,22.465647227844,NA,192.0913098662,190.30957183944,188.52783381268,186.74609578592,184.96435775916,183.1826197324,201
"180700","USS0009M02S",2014-04-01,"WESD",114.3," "," ","T","Camp Jackson",-109.49,37.81,0,2638,11.4300003051758,10.0299997329712,-4.65999984741211,5.92000007629395,0.400000005960464,2.75999999046326,715.349975585938,8.54732262685655,272.159046815017,71.8532943725586,120.983093261719,177.642138736559,113.367983311946,NA,6.96190498751474,8.35428598501769,9.74666698252063,11.1390479800236,12.5314289775265,13.9238099750295,0
"194433","USS0010J01S",2014-04-01,"WESD",170.2," "," ","T","Hole-in-Rock",-110.19,40.92,0,2832,9.77000045776367,10.289999961853,-7.19999980926514,1.96000003814697,-5.8600001335144,1.10000002384186,565.909973144531,4.36565797328018,12.2142126904277,45.4468002319336,91.1778945922852,196.429985399569,182.768952769479,NA,152.360501633485,153.232601960181,154.104702286878,154.976802613575,155.848902940272,156.721003266969,148
"208166","USS0010J04S",2014-04-01,"WESD",304.8," "," ","T","Hewinta",-110.48,40.95,0,2905,9.53999996185303,10.1700000762939,-7.73999977111816,1.38999998569489,-6.76999998092651,0.77999997138977,662.460021972656,1.95529107388256,331.747178159237,73.1356964111328,77.2440948486328,305.260459887664,279.249579899236,NA,349.677154968939,345.412585962726,341.148016956514,336.883447950302,332.61887894409,328.354309937877,371
"213064","USS0010J06S",2014-04-01,"WESD",180.3," "," ","T","Burts Miller Ranch",-110.85,40.98,0,2414,11.7799997329712,12.5799999237061,-5.63000011444092,3.97000002861023,-3.83999991416931,1.35000002384186,548.109985351562,1.53806616126239,347.087595527821,45.2332000732422,49.0676002502441,248.375743169448,344.614363463244,NA,195.10793663288,201.929523959457,208.751111286033,215.572698612609,222.394285939185,229.215873265761,161
"229401","USS0010J10S",2014-04-01,"WESD",243.8," "," ","T","Lakefork #1",-110.43,40.6,0,3138,8.06999969482422,8.9399995803833,-8.5600004196167,0.430000007152557,-7.21000003814697,1.53999996185303,678.039978027344,1.0087942885972,244.612222176501,50.0083999633789,66.1479949951172,296.14574730234,264.348479072934,NA,304.830721357466,303.196865628959,301.563009900452,299.929154171945,298.295298443438,296.661442714931,313
"234237","USS0010J12S",2014-04-01,"WESD",106.7," "," ","T","Lakefork #3",-110.35,40.55,0,2526,11.3100004196167,11.9200000762939,-5.59000015258789,4.28999996185303,-2.74000000953674,2.42000007629395,416.679992675781,15.5234788286591,105.286259361646,40.5443000793457,55.1269989013672,83.4048341815833,80.3560048869,NA,82.4843968556429,81.3812762267714,80.2781555979,79.1750349690286,78.0719143401572,76.9687937112857,88
"238639","USS0010J17S",2014-04-01,"WESD",264.2," "," ","T","Bear River RS",-110.83,40.89,0,2602,11.0799999237061,12.1899995803833,-6.57000017166138,2.92000007629395,-5.25,0.910000026226044,565.219970703125,3.33343852487204,296.562756315226,63.4275970458984,62.0902976989746,244.534133479827,270.198332744964,NA,181.090505328946,188.908606394736,196.726707460525,204.544808526314,212.362909592103,220.181010657893,142
"254232","USS0010J18S",2014-04-01,"WESD",160," "," ","T","Rock Creek",-110.69,40.55,0,2404,11.6800003051758,11.9700002670288,-5.67999982833862,4.17000007629395,-3.34999990463257,1.89999997615814,609.840026855469,1.17958444335404,230.540740031152,53.225700378418,48.5750999450684,147.735562378495,130.551229848337,NA,64.0492063063952,67.2590475676742,70.4688888289533,73.6787300902323,76.8885713515113,80.0984126127904,48
"270569","USS0010J20S",2014-04-01,"WESD",502.9," "," ","T","Steel Creek Park",-110.5,40.91,0,3086,8.26000022888184,8.94999980926514,-7.3899998664856,1.04999995231628,-6.17000007629395,0.949999988079071,762.510009765625,3.6784973319539,32.0648626684663,86.8357009887695,85.4633941650391,323.321156516275,326.176261315861,NA,424.67266312355,416.20719574826,407.74172837297,399.27626099768,390.81079362239,382.345326247101,467
"274971","USS0010J21S",2014-04-01,"WESD",274.3," "," ","T","EF Blacks Fork GS",-110.54,40.88,0,2859,9.94999980926514,10.4499998092651,-7.71000003814697,1.55999994277954,-6.84000015258789,0.800000011920929,716.590026855469,2.07697143503362,70.9655407279232,73.3986968994141,74.5895004272461,319.065039849413,263.859852924162,NA,263.955766025932,263.946919231118,263.938072436304,263.929225641491,263.920378846677,263.911532051864,264
"279373","USS0010J22S",2014-04-01,"WESD",246.4," "," ","T","Blacks Fork Jct",-110.58,40.96,0,2723,10.539999961853,10.9399995803833,-7.09999990463257,2.3199999332428,-5.90999984741211,0.899999976158142,518.059997558594,3.00617219952069,265.05182325488,63.6484985351562,68.1407012939453,262.854874831329,247.586872246526,NA,226.513204209225,228.01584505107,229.518485892915,231.02112673476,232.523767576605,234.02640841845,219
"283062","USS0010J23S",2014-04-01,"WESD",396.2," "," ","T","Buck Pasture",-110.66,40.84,0,2958,9.21000003814697,10.0299997329712,-7.76000022888184,1.12000000476837,-6.96999979019165,0.699999988079071,820.530029296875,2.65932945518605,314.557946346082,83.6778945922852,73.1159973144531,419.658849472535,364.112248261465,NA,431.352399071947,423.222878886337,415.093358700726,406.963838515116,398.834318329505,390.704798143895,472
"295338","USS0010J25S",2014-04-01,"WESD",538.5," "," ","T","Lakefork Basin",-110.62,40.74,0,3350,7.15999984741211,7.75,-7.09999990463257,0.25,-6.65999984741211,1.01999998092651,982.429992675781,3.40649694120011,153.130899651749,104.296600341797,71.9047012329102,549.953662753951,548.693412878276,NA,500.199195929673,503.039035115608,505.878874301543,508.718713487477,511.558552673412,514.398391859346,486
"308482","USS0010J26S",2014-04-01,"WESD",350.5," "," ","T","Five Points Lake",-110.47,40.72,0,3378,7.01999998092651,7.59999990463257,-7.3899998664856,-0.0199999995529652,-7.05999994277954,1.04999995231628,899.590026855469,5.76543064390204,140.480202163667,78.8807983398438,68.4054946899414,471.316490274158,464.156036666822,NA,332.663986323686,338.396783588423,344.129580853161,349.862378117898,355.595175382635,361.327972647372,304
"324819","USS0010J30S",2014-04-01,"WESD",431.8," "," ","T","Brown Duck",-110.59,40.58,0,3176,8.05000019073486,8.86999988555908,-8.47999954223633,0.899999976158142,-6.26000022888184,1.60000002384186,887,1.74620744356898,90.9459424829086,75.3267974853516,79.9032974243164,443.818908842531,434.583239886853,NA,390.05091785896,391.461101430753,392.871285002545,394.281468574337,395.691652146129,397.101835717921,383
"340071","USS0010J35S",2014-04-01,"WESD",358.1," "," ","T","Lily Lake",-110.8,40.86,0,2776,10.0600004196167,11.0600004196167,-6.98999977111816,2.22000002861023,-5.63000011444092,1,740.25,3.5403808747547,6.02004792518575,71.9704971313477,65.0101013183594,335.754291030629,313.727251220676,NA,450.205363268367,436.24643592204,422.287508575714,408.328581229387,394.36965388306,380.410726536734,520
"355664","USS0010J43S",2014-04-01,"WESD",269.2," "," ","T","Chepeta",-110.01,40.77,0,3188,7.23000001907349,7.8899998664856,-7.38000011444092,0.219999998807907,-6.78999996185303,1.27999997138977,799.5,3.63135708957878,208.798117965602,41.9619979858398,83.6820983886719,358.695944566405,314.263870897881,NA,262.266859854364,263.920231825237,265.57360379611,267.226975766983,268.880347737856,270.533719708728,254
"372001","USS0010J44S",2014-04-01,"WESD",452.1," "," ","T","Hayden Fork",-110.88,40.8,0,2815,9.85999965667725,10.7700004577637,-7.23000001907349,1.94000005722046,-5.98000001907349,0.949999988079071,872.460021972656,4.49553122934345,89.7249163672731,102.256896972656,80.1116943359375,413.188186194782,421.344433160279,NA,335.070042528088,343.884051033705,352.698059539323,361.51206804494,370.326076550558,379.140085056175,291
"388338","USS0010J52S",2014-04-01,"WESD",647.7," "," ","T","Trial Lake",-110.95,40.68,0,2985,8.59000015258789,9.34000015258789,-6.84999990463257,1.75999999046326,-5.07999992370605,1.37999999523163,1015.75,1.3284499441869,183.281094004999,120.689498901367,75.6825942993164,583.29049881686,540.259659388159,NA,625.756120642961,621.507344771553,617.258568900146,613.009793028738,608.76101715733,604.512241285922,647
"393143","USS0010J55S",2014-04-01,"WESD",254," "," ","T","Spirit Lk",-110.01,40.84,0,3142,7.59000015258789,8.17000007629395,-7.26999998092651,0.479999989271164,-6.63000011444092,1.25999999046326,806.609985351562,2.63894053542034,350.235976559113,44.1350975036621,87.0974960327148,359.506964284904,332.000820050624,NA,237.784757695242,241.74170923429,245.698660773339,249.655612312387,253.612563851436,257.569515390484,218
"409108","USS0010K01S",2014-04-01,"WESD",185.4," "," ","T","Indian Canyon",-110.75,39.89,0,2716,11.1400003433228,11.3400001525879,-6,4.69000005722046,-1.75999999046326,3,637.429992675781,4.33716023420457,303.421979517047,50.1571998596191,64.0961990356445,243.745104385512,227.880618703338,NA,213.504847306598,213.405816767917,213.306786229237,213.207755690556,213.108725151876,213.009694613195,214
"425383","USS0010K02S",2014-04-01,"WESD",264.2," "," ","T","White River #1",-110.99,39.96,0,2643,10.8199996948242,11.039999961853,-5.71000003814697,4.17000007629395,-2.48000001907349,2.38000011444092,594.22998046875,5.27568472332334,256.525474316617,55.4116973876953,48.4776000976562,219.20949012398,233.982077592398,NA,225.568652912144,225.682383494573,225.796114077002,225.909844659431,226.02357524186,226.137305824288,225
"428793","USS0010k05s",2014-04-01,"WESD",96.5," "," ","T","Corral",-110.38,39.66,0,2569,12.1599998474121,12.8000001907349,-6.26999998092651,5.55000019073486,-1.07000005245209,3.0699999332428,553.409973144531,7.1241851648769,150.203723548405,39.2962989807129,63.1331977844238,123.165359220464,70.115454359465,NA,90.7388742963801,90.4866491556561,90.2344240149321,89.9821988742081,89.7299737334841,89.4777485927601,92
"432296","USS0010K06S",2014-04-01,"WESD",132.1," "," ","T","Timberline",-110.43,39.68,0,2676,11.8299999237061,12.3299999237061,-6.34000015258789,5.51000022888184,-0.819999992847443,2.99000000953674,599.309997558594,4.41526573551928,253.13816567368,38.0116996765137,51.86669921875,187.783571247382,156.524351317415,NA,128.672482507676,129.006979009211,129.341475510747,129.675972012282,130.010468513817,130.344965015352,127
"440077","USS0011H01S",2014-04-01,"WESD",586.7," "," ","T","Klondike Narrows",-111.6,41.97,0,2266,11.039999961853,11.0299997329712,-4.34999990463257,4.82999992370605,-1.38999998569489,2.17000007629395,969.809997558594,4.61253436594496,81.9310856115405,207.107696533203,44.8714981079102,665.284463221959,534.598987965851,NA,644,644,644,644,644,644,644
"444975","USS0011H03S",2014-04-01,"WESD",256.5," "," ","T","Tony Grove RS",-111.57,41.89,0,1946,12.4399995803833,12.4499998092651,-3.55999994277954,5.03999996185303,-2.36999988555908,1.11000001430511,709.669982910156,3.1166937033002,139.081740486388,114.467597961426,24.456298828125,373.547568524325,340.978152916014,NA,189.197038878102,200.236446653722,211.275854429343,222.315262204963,233.354669980583,244.394077756204,134
"449842","USS0011H07S",2014-04-01,"WESD",612.1," "," ","T","Garden City Summit",-111.47,41.92,0,2365,10.6499996185303,10.5900001525879,-4.28000020980835,4.71000003814697,-1.23000001907349,2.22000002861023,898.419982910156,4.5924454720534,95.3028836975906,98.1131973266602,21.8199996948242,586.131091296369,454.045192267604,NA,545.357902200556,539.429482640667,533.501063080778,527.57264352089,521.644223961001,515.715804401112,575
"466179","USS0011H08S",2014-04-01,"WESD",970.3," "," ","T","Ben Lomond Peak",-111.94,41.38,0,2050,12.5200004577637,12.3500003814697,-3.75,6.3600001335144,0.189999997615814,2.79999995231628,1422.57995605469,11.1265212121201,70.5683803513235,131.720397949219,35.2219009399414,188.309521674685,545.784104670222,NA,606.866195919838,604.439435103806,602.012674287774,599.585913471741,597.159152655709,594.732391839677,619
"482516","USS0011H21S",2014-04-01,"WESD",627.4," "," ","T","Horse Ridge",-111.45,41.31,0,2485,10.3500003814697,9.98999977111816,-4.07999992370605,4.78000020980835,-0.800000011920929,2.46000003814697,932.130004882812,0.435409999082621,160.692614821965,109.118896484375,31.978199005127,550.884062291125,516.527051889681,NA,614.912634237643,611.295161085172,607.6776879327,604.060214780229,600.442741627758,596.825268475286,633
"498853","USS0011H25S",2014-04-01,"WESD",172.7," "," ","T","Little Bear",-111.83,41.41,0,1987,12.7200002670288,12.960000038147,-4.15000009536743,6.28999996185303,-0.140000000596046,2.77999997138977,905.559997558594,7.07004097484233,322.309229886841,93.6112976074219,33.2021980285645,406.822370889594,327.855367001994,NA,61.3741924664821,72.4490309597785,83.5238694530749,94.5987079463713,105.673546439668,116.748384932964,6
"514446","USS0011H30S",2014-04-01,"WESD",358.1," "," ","T","Ben Lomond Trail",-111.92,41.38,0,1791,13.8000001907349,14.3500003814697,-4.07000017166138,6.96000003814697,0.119999997317791,2.96000003814697,1071.18005371094,4.04709191447104,93.7728085489376,131.720397949219,35.2219009399414,548.134367282746,483.448089922741,NA,320.099106785463,328.118928142555,336.138749499648,344.15857085674,352.178392213833,360.198213570925,280
"518972","USS0011H31S",2014-04-01,"WESD",355.6," "," ","T","Kilfoil Creek",-111.41,41.25,0,2265,11.6999998092651,11.460000038147,-3.84999990463257,5.48999977111816,-0.730000019073486,2.3199999332428,881.289978027344,3.10576455102885,92.1263798162534,68.2276000976562,22.3556003570557,440.158698595867,349.441903293083,NA,262.940049157257,265.728058988709,268.51606882016,271.304078651612,274.092088483063,276.880098314514,249
"523498","USS0011H32S",2014-04-01,"WESD",0," "," ","T","Lost Creek Resv",-111.36,41.22,0,1954,13.6400003433228,13.9499998092651,-4.32000017166138,5.78000020980835,-2.07999992370605,1.66999995708466,563.419982910156,1.37866202801706,263.69667950304,78.5158004760742,24.4004993438721,203.883631650678,270.516219025805,NA,32.015856719355,37.819028063226,43.622199407097,49.425370750968,55.228542094839,61.03171343871,3
